created_at,text
Tue Sep 17 14:29:05 +0000 2019,The Lover album is open fields  sunsets    SUMMER  I want to perform it in a way that feels authentic  I want to go to some places I haven t been and play festivals  Where we didn t have festivals  we made some  Introducing  Lover Fest East   West
Mon Sep 09 22:28:58 +0000 2019,Got to play some new songs from Lover acoustic tonight  this was such an awesome way to celebrate this album finally being out in the world
Mon Sep 09 22:21:36 +0000 2019,Tonight in Paris  Thank you to everyone who flew from all over the world to be at the City of Lover Concert
Sun Sep 01 18:06:19 +0000 2019,MY HEART EXPLODED INTO CONFETTI HEARTS THANK YOU
Fri Aug 30 16:15:41 +0000 2019,Listen to  Lover  on the    AListPop playlist
Thu Aug 29 20:59:08 +0000 2019,Been sleeping so long in a twenty year dark night  but now I see daylight
Thu Aug 29 20:53:36 +0000 2019,It s nice to have a friend
Thu Aug 29 20:49:04 +0000 2019,I could never look away
Thu Aug 29 20:41:51 +0000 2019,Meet me in the afterglow
Thu Aug 29 20:38:33 +0000 2019,I counted days  I counted miles to see you there
Thu Aug 29 20:33:27 +0000 2019,And I ll never let you GO cause I know this is a FIGHT that someday we re gonna WIN
Thu Aug 29 16:55:40 +0000 2019,Like a Tennessee Stella McCartney   The full  StellaxTaylorSwift line is available until midnight eastern tonight
Wed Aug 28 20:52:00 +0000 2019,I can still see it all in my mind
Wed Aug 28 20:44:43 +0000 2019,I look through the windows of this love
Wed Aug 28 20:34:05 +0000 2019,This love is worth the fight
Wed Aug 28 20:24:34 +0000 2019,We were a fresh page on the desk  filling in the blanks as we go
Wed Aug 28 20:17:28 +0000 2019,It s been a long time coming but
Wed Aug 28 20:09:00 +0000 2019,Things will never be the same
Wed Aug 28 17:40:47 +0000 2019,Thank you  It s the nicest feeling when someone sees your intention  so glad you like the journals
Wed Aug 28 16:41:31 +0000 2019,Taylor Swift s diary entries are a must read companion to Lover  was a thing The New York Times said so here s where you can get them  I mean they literally said you must read them so
Tue Aug 27 22:59:13 +0000 2019,Thank you
Tue Aug 27 22:40:03 +0000 2019,Thank you
Tue Aug 27 22:37:15 +0000 2019,Thank you
Tue Aug 27 21:26:16 +0000 2019,There s a dazzling haze  a mysterious way about you dear
Tue Aug 27 20:58:20 +0000 2019,It s you and me  there s nothing like this
Tue Aug 27 20:50:44 +0000 2019,I once believed love would be burning red  but it s golden
Tue Aug 27 20:44:20 +0000 2019,Threw out our cloaks and our daggers because it s morning now
Tue Aug 27 20:38:06 +0000 2019,They say the road gets hard and you get lost when you re led by blind faith But we might just get away with it
Tue Aug 27 20:33:49 +0000 2019,We bless the rains on Cornelia Street  memorize the creaks in the floor
Tue Aug 27 20:16:33 +0000 2019,Thank you to the fans who voted  our excellent cast        and everyone who worked so hard on the You Need to Calm Down video    Video of the Year   I MEAN JUST WOW GUYS YOU DID THAT HUH
Mon Aug 26 20:28:16 +0000 2019,I ll tell you the truth  but never goodbye
Mon Aug 26 20:16:53 +0000 2019,And I hope I never lose you  hope it never ends
Mon Aug 26 20:06:57 +0000 2019,Lost my gloves  you give me one  Wanna hang out  Yeah  sounds like fun
Mon Aug 26 19:59:11 +0000 2019,This ultraviolet morning light below tells me this love is worth the fight
Mon Aug 26 19:59:11 +0000 2019,This ultraviolet morning light below tells me this love is worth the fight
Mon Aug 26 19:50:55 +0000 2019,Just wanna lift you up and not let you go
Mon Aug 26 19:43:06 +0000 2019,Barefoot in the kitchen  sacred new beginnings that became my religion  Listen
Mon Aug 26 17:31:40 +0000 2019,Ever since I saw Fleabag  I ve been all  I can t wait to see this woman host   and it s happening now   I get to be there too   I am in shambles     Oct 5th
Sun Aug 25 21:03:39 +0000 2019,"I think we  all  know how I feel about sequins    

New pieces are being added to the online store every day so keep checking back"
Sun Aug 25 19:47:11 +0000 2019,I get mystified by how this city screams your name
Sun Aug 25 19:38:14 +0000 2019,I m crazier for you than I was at sixteen
Sun Aug 25 19:33:03 +0000 2019,I want to drive away with you  I want your complications too
Sun Aug 25 19:25:09 +0000 2019,I m with you even if it makes me blue
Sun Aug 25 19:15:08 +0000 2019,Honey without all the exes fights and flaws  we wouldn t be standing here so tall
Sun Aug 25 19:06:21 +0000 2019,You know I adore you
Sat Aug 24 22:58:16 +0000 2019,Stopped by the NYC pop up shop to celebrate Lover with the people who have made this week so insanely fun  Shout out to   for making the shop so NICE   Love you guys so much  EVERYONE LOOKS SO CUTE IN THEIR STELLAxTS MERCH
Sat Aug 24 20:47:14 +0000 2019,I scream  For whatever it s worth  I LOVE YOU AINT THAT THE WORST THING YOU EVER HEARD
Sat Aug 24 20:34:18 +0000 2019,Shiny toy with a price  you know that I bought it
Sat Aug 24 20:26:29 +0000 2019,We could follow the sparks  I ll drive
Sat Aug 24 20:20:44 +0000 2019,Good ones never wait
Sat Aug 24 20:15:21 +0000 2019,Who could stay  You could stay
Sat Aug 24 20:09:52 +0000 2019,This is our place  we make the rules
Sat Aug 24 20:05:36 +0000 2019,Fever dream high in the quiet of the night  you know that I caught it
Sat Aug 24 19:18:25 +0000 2019,I think the fishbowl scene is my favorite metaphor in the Lover video  And guys  I ve performed on stage with Christian Owens for years  He s unbelievably talented and it was so amazing to have him in the Lover music video
Sat Aug 24 02:09:55 +0000 2019,Had to go see the mural in person and it turns out she s GLORIOUS  Thank you   it s been an honor revealing new lyrics with you all week
Fri Aug 23 21:35:36 +0000 2019,CONFIRMED
Fri Aug 23 20:18:51 +0000 2019,WHAT IS LIFE EVEN
Fri Aug 23 19:50:07 +0000 2019,And I snuck in through the garden gate  every night that summer just to seal my fate   Stream Lover on
Fri Aug 23 13:41:53 +0000 2019,Listen to  The Man  on    NewMusicDaily playlist
Fri Aug 23 04:05:22 +0000 2019,This album is very much a celebration of love  in all its complexity  coziness  and chaos  It s the first album of mine that I ve ever owned  and I couldn t be more proud  I m so excited that  Lover is out NOW
Fri Aug 23 03:31:04 +0000 2019,Lover out in 30 minutes
Thu Aug 22 21:49:35 +0000 2019,And so it goes  you two are dancing in a snow globe round and round  The Lover music video is out now
Thu Aug 22 15:45:38 +0000 2019,A fun thing is happening  Learn how to remix You Need to Calm Down in select Apple Stores at the  todayatapple Music Lab
Wed Aug 21 00:22:18 +0000 2019,"3 days until Lover         

Pre add it on"
Tue Aug 20 19:47:32 +0000 2019,StellaxTaylorSwift   It s been SO fun to dream up cute stuff with   to create a line inspired by my new album  Can t wait to show you what we ve been working on at the   Live on 8 22 at 5p ET  More info at
Tue Aug 20 13:30:08 +0000 2019,Sharing some never before heard lyrics from the new album every day   some of my favorite love songs on the Lover Enhanced Album playlist on
Mon Aug 19 16:53:42 +0000 2019,"what color lips would you like for this commercial 

  Me  yes"
Sun Aug 18 16:00:05 +0000 2019,Okay NOW there are five holes in the fence
Sat Aug 17 18:08:45 +0000 2019,Grinning at this tweet  And always in awe of your music
Sat Aug 17 18:07:12 +0000 2019,ARE YOU KIDDING ME THIS IS THE NICEST THING ANYONE HAS EVER SAID   you re just the best and so kind to say this
Fri Aug 16 19:34:47 +0000 2019,"Lover  Friday  August 23  

Pre add  pre save  pre order"
Fri Aug 16 18:38:32 +0000 2019,There s a dazzling haze
Fri Aug 16 04:30:22 +0000 2019,Have I known you 20 seconds or 20 years
Thu Aug 15 18:14:02 +0000 2019,New song  Lover  is out tonight at midnight eastern    The music video will premiere after a very exciting   Live situation on August 22 at 5pm eastern
Mon Aug 12 03:04:06 +0000 2019,The thirteens really jumped out
Sun Aug 11 21:28:43 +0000 2019,Threw a party to celebrate with the people who made the ME   amp  YNTCD videos with me  and we had so much fun that  Drunk Taylor  is trending on Twitter  CHEERS
Fri Aug 09 02:52:34 +0000 2019,Can t stop won t stop twinning with Paddington
Thu Aug 08 23:10:25 +0000 2019,I d be a fearless leader  I d be an alpha type
Thu Aug 08 15:07:00 +0000 2019,Wanted to thank   for writing such a thoughtful piece and for diving into my pastel cryptic world of hints  Easter eggs  and numerology  We also talked about sexism  equality  and all things Lover  I ate an entire cheese plate by myself  On stands soon ish
Thu Aug 08 14:08:28 +0000 2019,My heart s been borrowed and yours has been blue  All s well that ends well  to end up with you
Thu Aug 08 13:11:22 +0000 2019,WELL SO THIS IS A THING THAT S HAPPENING  September issue of   and I m so so so grateful to Anna  Tonne Goodman  Sergio Kletnoy and basically anyone who was like  yeah she can be on the Sept issue cover  What an amazing experience shooting with
Thu Jul 25 21:10:18 +0000 2019,What if I m alright right here
Tue Jul 23 21:57:52 +0000 2019,"So excited to show you the deluxe versions of Lover  

You can get it at   in the US or on my website  Cheers"
Tue Jul 23 21:25:11 +0000 2019,"I ve been the archer
I ve been the prey
Who could ever leave me darling 
But who could stay"
Mon Jul 22 15:10:07 +0000 2019,I m going live on Instagram tomorrow  July 23 at 5pm ET  I have some stuff I m reeeeeally excited to tell you about  including some info on this Easter egg right here
Thu Jul 18 21:16:45 +0000 2019,I am a cat now and somehow that was everything  CatsMovie
Thu Jul 18 16:12:10 +0000 2019,Behind the scenes with my  YNTCD Taylor Park neighbors
Wed Jul 17 16:25:06 +0000 2019,Here s a first look inside  CatsMovie  Trailer FRIDAY
Tue Jul 16 18:56:05 +0000 2019,Friday
Sat Jul 13 16:25:06 +0000 2019,Cat lady thirst trap
Wed Jul 10 15:58:16 +0000 2019,Tune in to   tonight 9pm ET     PrimeDay
Fri Jun 28 15:41:07 +0000 2019,Friday calmness
Wed Jun 26 15:37:32 +0000 2019,Go behind the scenes of the  YNTCD Taylor Park  with the amazing
Tue Jun 18 17:50:51 +0000 2019,Some of us had champagne on set and it shows
Mon Jun 17 22:20:43 +0000 2019,When you have a song about being calm and the video has a Cher quote in it and she posts it so henceforth you are not able to be calm anymore
Mon Jun 17 15:22:07 +0000 2019,Just like my life  this video was co executive produced by
Mon Jun 17 13:24:12 +0000 2019,Stan Follow Support                   YNTCDmusicvideo
Mon Jun 17 13:24:11 +0000 2019,Stan Follow Support                    DeltaWork                        YNTCDmusicvideo
Mon Jun 17 12:50:41 +0000 2019,A happy meal
Mon Jun 17 12:38:42 +0000 2019,Stan Follow Support                     DeltaWork                        YNTCDmusicvideo
Mon Jun 17 12:18:17 +0000 2019,The  YNTCDmusicvideo is out  First  I want to say that my co stars in this video are AMAZING  Please celebrate by supporting their work  following them  and going to see them perform  I m SO grateful and SO EXCITED I ACTUALLY DO NEED TO CALM DOWN
Mon Jun 17 11:16:53 +0000 2019,"The  YNTCDmusicvideo premieres in 1 hour   

Premiere watch page"
Sun Jun 16 15:01:36 +0000 2019,Asked a few friends to be in the You Need To Calm Down video   Out tomorrow at 8 15am ET
Sat Jun 15 22:38:42 +0000 2019,Tea time  Monday morning
Sat Jun 15 16:56:22 +0000 2019,We all got crowns
Sat Jun 15 04:21:23 +0000 2019,Can you just not step on our gowns
Fri Jun 14 17:27:10 +0000 2019,Alexa  play Today in Music
Fri Jun 14 15:58:47 +0000 2019,A delicious new video comes out Monday morning
Fri Jun 14 04:10:50 +0000 2019,Gxgjxkhdkdkydkhdkhfjvjfj
Fri Jun 14 02:55:57 +0000 2019,There were five posts in the fence
Thu Jun 13 21:25:27 +0000 2019,Lover  album out August 23  Cover shot by the artistic genius that is     Pre add  pre save  pre order  all the pre stuff you feel like doing  Can t wait for you to hear this
Wed Jun 12 19:46:46 +0000 2019,Going live tomorrow on Instagram at 5pm ET
Mon Jun 03 17:38:35 +0000 2019,Getty Entertainment
Sun Jun 02 16:12:06 +0000 2019,"Like a rainbow with all of the colors  

Thank you to everyone who came to Wango Tango  That was FUN   Ps a huge thank you to   for surprising the crowd 

   Rich Fury  Kevin Mazur  Jeff Kravitz  Wes and Alex   Getty Entertainment"
Sat Jun 01 04:08:49 +0000 2019,lettertomysenator
Fri May 31 18:18:58 +0000 2019,I love seeing what you re listening to on your own playlists that you ve created on   Keep sharing them with me with the hashtag  PlaylistbyME
Sun May 26 12:32:45 +0000 2019,au revoir
Fri May 24 12:29:30 +0000 2019,I love you too  Thank you for having me
Fri May 24 12:21:16 +0000 2019,"Thank you   for having me and the band  It airs tonight  Feeling lucky that I got to be on with   Michael Fassbender    and James McAvoy   They were all so sweet  now I want to just walk around yelling GO SEE DARK PHOENIX 
   So Television   BBC"
Fri May 24 05:58:03 +0000 2019,I made a  PlaylistbyME  of songs I m loving right now  check it out and make your own on
Wed May 22 21:17:17 +0000 2019,"Had the best time performing with   on   finale   thank you to the fans there for being so welcoming  And a huge congratulations to   Meeting you made my day  

   Trae Patton   NBC"
Sat May 11 14:42:13 +0000 2019,Oh my God this is SO CUTE I LOVE IT  Thanks for putting all that effort into this you guys  Also Cassey I actually just finished the 30 day   ab challenge         Sending all of you a hug  thanks again
Thu May 09 20:04:24 +0000 2019,I know I never think before I jump
Thu May 09 16:43:32 +0000 2019,Thank you for such a wonderful experience     I loved getting to talk with    yep I said it  I did an actual interview with a human journalist     Wanted to rep as many things people I love on the jacket   and more in the interview
Thu May 02 03:16:02 +0000 2019,THIS WAS THE MAXIMUM AMOUNT OF FUN POSSIBLE  And for the first time ever I m releasing the live rehearsal audio from this performance on vinyl and CD from   on my site  Thank you to every performer up there with us tonight
Wed May 01 22:16:34 +0000 2019,I m trying to give them a normal upbringing but when the little ones and I ran into the flawless   on the way to red carpet we STRAIGHT UP had to get a pic
Wed May 01 21:05:17 +0000 2019,Omg spelling is fun but especially in this lyric video cause we also have GLITTER
Wed May 01 19:36:32 +0000 2019,Ah  French  the language of love  A new video is out on   going behind the scenes of THAT scene
Wed May 01 05:28:43 +0000 2019,"Before I take the stage at the  BBMAs  I m catching up with   on     Listen Wednesday 
9 30AM PT   12 30PM ET   5 30PM GMT"
Wed May 01 02:58:16 +0000 2019,Brendon and I shot our   vertical video at rehearsals in Vegas to give you a sneak peak of our   performance
Wed May 01 01:54:17 +0000 2019,You  Are  The  Best      taylurking  fromMEtoYOU
Wed May 01 01:41:50 +0000 2019,LOVE        taylurking  fromMEtoYOU
Wed May 01 01:17:42 +0000 2019,YOU ARE MAKING MY DAY   taylurking  fromMEtoYOU
Wed May 01 01:00:34 +0000 2019,I LOVE YOU GUYS    taylurking  fromMEtoYOU
Wed May 01 00:09:33 +0000 2019,Tonight we lurk on twitter
Tue Apr 30 17:22:07 +0000 2019,The first time I met Benji   Check out the behind the scenes video on
Sun Apr 28 23:15:18 +0000 2019,This is AWESOME
Sun Apr 28 23:10:37 +0000 2019,SO  COOL      alexaplay ME
Sun Apr 28 23:06:08 +0000 2019,Thank you
Sun Apr 28 21:04:30 +0000 2019,Because of you guys  this video broke the   record and WE ARE NOT CALM
Sun Apr 28 01:26:04 +0000 2019,This is INCREDIBLE
Sun Apr 28 01:07:14 +0000 2019,"GUYS  YOU DID THIS  CANNOT STOP SMILING      
And I m not trying to be loud but 65 2 million views    and 6 5 2"
Sat Apr 27 18:15:34 +0000 2019,A huge thank you to the incredible dancers for making the video so magical and for keeping the secret for so long
Sat Apr 27 00:32:06 +0000 2019,Think about the place where you first met ME   MEmusicvideo
Fri Apr 26 23:16:57 +0000 2019,"So  the new album title is actually revealed somewhere in the video AND so is the title of the second single  but I haven t seen people finding them yet 
    MEmusicvideo"
Fri Apr 26 22:27:33 +0000 2019,This is Benjamin Button  He s a good boy
Fri Apr 26 19:32:34 +0000 2019,This is how he prefers to travel
Fri Apr 26 14:30:31 +0000 2019,And then there were three
Fri Apr 26 05:13:42 +0000 2019,Chicks stans never unstan
Fri Apr 26 04:12:09 +0000 2019,ME  Out now  Made this song with   and   Dave Meyers and I co directed the video  And everyone knows you can t spell awesome without DAVIDBRENDONJOEL  Oh wait
Fri Apr 26 02:47:46 +0000 2019,On   answering questions  Send help
Fri Apr 26 01:25:12 +0000 2019,WELL GUYS it s almost midnight and my new song  ME  featuring   of   will be out  In other news  the VIDEO will be out too and I can t wait to watch live with you  and answer some questions  as it premieres on
Thu Apr 25 21:36:43 +0000 2019,ME  by the one and only
Thu Apr 25 18:44:24 +0000 2019,So    helped me pull off the best surprise clue reveal today in Nashville  Thank you to everyone who showed up  I ve never been more proud of your FBI level detective skills  Next clue  I ll be joining the magnificent   for a chat tonight on ABC
Wed Apr 24 14:07:05 +0000 2019,4 26
Tue Apr 23 22:15:00 +0000 2019,It s TIME   time100
Mon Apr 22 13:30:50 +0000 2019,4 26
Sun Apr 21 14:56:02 +0000 2019,4 26
Sat Apr 20 16:44:05 +0000 2019,4 26
Fri Apr 19 16:10:36 +0000 2019,4 26
Thu Apr 18 19:37:02 +0000 2019,4 26
Wed Apr 17 16:37:09 +0000 2019,Well this is AWESOME  Thank you     Thank you Pari Dukovic and thank you for your unbelievably kind words    I had no idea you were writing this and just found out when I saw this
Tue Apr 16 19:54:15 +0000 2019,4 26
Tue Apr 16 02:05:57 +0000 2019,4 26
Mon Apr 15 12:31:24 +0000 2019,4 26
Sun Apr 14 18:32:18 +0000 2019,4 26
Sat Apr 13 15:44:17 +0000 2019,4 26
Thu Feb 28 18:48:50 +0000 2019,Grinning and blushing over here  Thank you so much for reading it
Mon Dec 31 08:05:53 +0000 2018,Out now
Sat Dec 29 17:53:27 +0000 2018,All Too Well  was never a single  and it always blows my mind that it is consistently one of the loudest songs the crowd sings when I play it  Moments like this defined the Reputation Stadium Tour for me  and I can t wait for you to see it in full starting at 12 01 AM 12 31 PST
Tue Dec 18 18:39:45 +0000 2018,"Netflix marketing team  So for the poster  we were thinking 

Me  CAN YOU MAKE ME LOOK LIKE A ZOMBIE HUNTER"
Thu Dec 13 13:19:57 +0000 2018,Thanks so much for all the birthday wishes  Today I finally get to show you something we ve been working on for a while  the trailer for the Reputation Stadium Tour  The entire concert film will premiere on   at 12 01AM PT December 31
Sun Jun 24 23:47:41 +0000 2018,Angels
Fri May 25 00:10:26 +0000 2018,Amazing
Tue May 22 20:21:11 +0000 2018,Thanks      See you tonight Seattle
Wed Apr 11 00:01:54 +0000 2018,It s National Siblings Day  Check out Austin s movie
Fri Mar 30 05:07:18 +0000 2018,Vertical video for  Delicate out now  Only on
Thu Mar 29 13:02:37 +0000 2018,New video for  Delicate at midnight EST tonight  Only on
Mon Mar 12 01:40:40 +0000 2018,I know that it s delicate
Sun Mar 11 23:34:29 +0000 2018,DELICATE VIDEO WORLD PREMIERE ON   MUSIC AWARDS ON
Thu Mar 01 22:44:51 +0000 2018,I have a very exciting update to share    and   will be the opening acts on the  reputationStadiumTour
Mon Feb 05 22:24:46 +0000 2018,Songs I m loving right now
Mon Feb 05 22:24:46 +0000 2018,Songs I m loving right now
Fri Jan 12 05:02:48 +0000 2018,EndGameMusicVideo out now
Thu Jan 11 13:10:05 +0000 2018,Tonight at midnight eastern   EndGameMusicVideo
Wed Dec 13 20:18:16 +0000 2017,North American dates on sale now
Thu Dec 07 02:09:40 +0000 2017,Ready For It       Remix  out now
Mon Dec 04 17:44:16 +0000 2017,Thank you   Mert Alas and Marcus Piggott for your passion  spirit and contagious laughter on set     NewVogue
Sat Dec 02 00:11:48 +0000 2017,Absolutely stunning
Thu Nov 16 20:24:15 +0000 2017,This week has been unforgettable  I love you guys  Thanks a million
Wed Nov 15 04:02:11 +0000 2017,The Making of  Delicate    reputation  TaylorSwiftNow
Tue Nov 14 21:50:38 +0000 2017,reputaylurking  reputation
Tue Nov 14 21:49:53 +0000 2017,reputaylurking  reputation
Tue Nov 14 21:48:40 +0000 2017,reputaylurking  reputation
Tue Nov 14 21:45:48 +0000 2017,reputaylurking  reputation
Tue Nov 14 21:43:48 +0000 2017,reputaylurking  reputation
Tue Nov 14 21:41:51 +0000 2017,reputaylurking  reputation
Tue Nov 14 21:39:44 +0000 2017,reputaylurking  reputation
Sun Nov 12 01:05:33 +0000 2017,THANK YOU SO MUCH  AHHHH  PS  I ADORED your CMA performance
Sat Nov 11 21:40:53 +0000 2017,"Tonight 

   Mary Ellen Matthews"
Sat Nov 11 20:42:51 +0000 2017,My cousins in St  Louis sent this to me  I LOVE YOU
Sat Nov 11 20:19:24 +0000 2017,reputaylurking  reputation
Sat Nov 11 20:17:02 +0000 2017,reputaylurking  reputation
Sat Nov 11 20:14:56 +0000 2017,reputaylurking  reputation
Sat Nov 11 20:13:42 +0000 2017,reputaylurking  reputation
Sat Nov 11 20:11:53 +0000 2017,reputaylurking  reputation
Sat Nov 11 19:39:29 +0000 2017,reputaylurking  reputation
Sat Nov 11 19:37:36 +0000 2017,reputaylurking  reputation
Sat Nov 11 19:34:24 +0000 2017,reputaylurking  reputation
Sat Nov 11 19:31:31 +0000 2017,reputaylurking  reputation
Sat Nov 11 19:30:02 +0000 2017,reputaylurking  reputation
Sat Nov 11 19:07:25 +0000 2017,reputaylurking  reputation
Sat Nov 11 19:03:27 +0000 2017,reputaylurking  reputation
Sat Nov 11 19:01:27 +0000 2017,reputaylurking  reputation
Sat Nov 11 18:57:21 +0000 2017,reputaylurking  reputation
Sat Nov 11 18:55:36 +0000 2017,reputaylurking  reputation
Fri Nov 10 04:23:55 +0000 2017,reputation is out now  Let the games begin
Thu Nov 09 19:34:44 +0000 2017,Waiting for  reputation like
Thu Nov 09 18:20:50 +0000 2017,ABC tonight during Scandal  reputation  TGIT
Thu Nov 09 02:27:32 +0000 2017,In NYC for SNL rehearsals  I  LOVE YOU   and CMAs
Thu Nov 09 00:58:03 +0000 2017,Two days until  reputation
Wed Nov 08 19:08:38 +0000 2017,"Three new behind the scenes videos available now 

Only on"
Wed Nov 08 15:04:07 +0000 2017,Forgot to show the back of the Target magazines   on Friday you can get your hands on this quality reading material
Wed Nov 08 03:37:34 +0000 2017,3 days until  reputation
Tue Nov 07 19:57:47 +0000 2017,"Two unique magazines  Poetry  paintings  lyrics  amp  polaroids 
Available Friday"
Tue Nov 07 13:43:34 +0000 2017,Inside the reputation Secret Sessions
Fri Nov 03 12:00:17 +0000 2017,The  CallItWhatYouWant lyric video is out now  Watch it here
Fri Nov 03 04:26:29 +0000 2017,"Call It What You Want  available now   
Pre order  reputation"
Thu Nov 02 12:29:43 +0000 2017,Call It What You Want  Midnight Eastern
Fri Oct 27 04:03:37 +0000 2017,ReadyForItMusicVideo
Mon Oct 02 14:44:06 +0000 2017,There are no words to express the helplessness and sorrow my broken heart feels for the victims in Vegas and their families
Thu Sep 07 15:11:59 +0000 2017,Some real tough questions I had for Olivia
Thu Sep 07 15:11:18 +0000 2017,Such a taxing day when they re like  eat some cookie dough  and you re like  ok I ll make this sacrifice for my art
Sun Sep 03 12:05:42 +0000 2017,A second glance into  reputation ready for it
Mon Aug 28 02:42:53 +0000 2017,The  LWYMMDvideo is out now
Fri Aug 25 11:57:17 +0000 2017,"Official  LWYMMDvideo world premiere  
Sunday 8 27 at the"
Fri Aug 25 03:32:03 +0000 2017,"New single  LookWhatYouMadeMeDo out now  Pre order  reputation    

Merch  amp  ticket info at"
